msg_12,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]昼より夜の方が好きだ[color(white)]
[end_choice][clear][end]"
msg_12_Choice1,はい
msg_12_Choice2,いいえ
msg_13,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]山に行くより、海に行く方が好きだ[color(white)]
[end_choice][clear][end]"
msg_13_Choice1,はい
msg_13_Choice2,いいえ
msg_14,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]旅行に行くなら国内より海外の方がいい[color(white)]
[end_choice][clear][end]"
msg_14_Choice1,はい
msg_14_Choice2,いいえ
msg_15,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]ベッドより、床に布団を敷いて寝る方が好きだ[color(white)]
[end_choice][clear][end]"
msg_15_Choice1,はい
msg_15_Choice2,いいえ
msg_16,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]そばよりうどんの方が好きだ[color(white)]
[end_choice][clear][end]"
msg_16_Choice1,はい
msg_16_Choice2,いいえ
msg_17,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]ぬるい風呂より、熱い風呂の方が好きだ[color(white)]
[end_choice][clear][end]"
msg_17_Choice1,はい
msg_17_Choice2,いいえ
msg_18,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]いくらお金を積まれても手放せない宝物がある[color(white)]
[end_choice][clear][end]"
msg_18_Choice1,はい
msg_18_Choice2,いいえ
msg_19,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]何かをコレクションするのが好きだ[color(white)]
[end_choice][clear][end]"
msg_19_Choice1,はい
msg_19_Choice2,いいえ
msg_20,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]他人に自慢できるものがある[color(white)]
[end_choice][clear][end]"
msg_20_Choice1,はい
msg_20_Choice2,いいえ
msg_21,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]物を買うときは、品質より値段を重視する[color(white)]
[end_choice][clear][end]"
msg_21_Choice1,はい
msg_21_Choice2,いいえ
msg_22,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]自分は早口である[color(white)]
[end_choice][clear][end]"
msg_22_Choice1,はい
msg_22_Choice2,いいえ
msg_23,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]人に良く「変わっている」と言われる[half_tab][color(white)]
[end_choice][clear][end]"
msg_23_Choice1,はい
msg_23_Choice2,いいえ
msg_24,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]どちらかといえば、大食いだ[half_tab][color(white)]
[end_choice][clear][end]"
msg_24_Choice1,はい
msg_24_Choice2,いいえ
msg_25,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]食べるのは早い方だ[color(white)]
[end_choice][clear][end]"
msg_25_Choice1,はい
msg_25_Choice2,いいえ
msg_26,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]自分の事をせっかちだと思う[color(white)]
[end_choice][clear][end]"
msg_26_Choice1,はい
msg_26_Choice2,いいえ
msg_27,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]自分で「直したい」と思っているクセがある[color(white)]
[end_choice][clear][end]"
msg_27_Choice1,はい
msg_27_Choice2,いいえ
msg_28,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]人前で目立つ事はしたくない[color(white)]
[end_choice][clear][end]"
msg_28_Choice1,はい
msg_28_Choice2,いいえ
msg_29,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]寝るときは、部屋が真っ暗でないと寝れない[color(white)]
[end_choice][clear][end]"
msg_29_Choice1,はい
msg_29_Choice2,いいえ
msg_30,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]妹か弟がいる[color(white)]
[end_choice][clear][end]"
msg_30_Choice1,はい
msg_30_Choice2,いいえ
msg_31,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]「親友」と呼べる友人がいる[color(white)]
[end_choice][clear][end]"
msg_31_Choice1,はい
msg_31_Choice2,いいえ
msg_32,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]尊敬できる人がいる[color(white)]
[end_choice][clear][end]"
msg_32_Choice1,はい
msg_32_Choice2,いいえ
msg_33,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]人と話すのは、どちらかというと苦手だ[color(white)]
[end_choice][clear][end]"
msg_33_Choice1,はい
msg_33_Choice2,いいえ
msg_34,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]家族と暮らすより一人暮の方が性に合っている[color(white)]
[end_choice][clear][end]"
msg_34_Choice1,はい
msg_34_Choice2,いいえ
msg_35,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]大勢でいるより一人でいる方が好きだ[color(white)]
[end_choice][clear][end]"
msg_35_Choice1,はい
msg_35_Choice2,いいえ
msg_36,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]にぎやかな場所より落ち着いた場所の方が好きだ[color(white)]
[end_choice][clear][end]"
msg_36_Choice1,はい
msg_36_Choice2,いいえ
msg_37,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]都会に住むより、田舎暮らしの方が好きだ[color(white)]
[end_choice][clear][end]"
msg_37_Choice1,はい
msg_37_Choice2,いいえ
msg_38,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]自分の今住んでいる所に満足している[color(white)]
[end_choice][clear][end]"
msg_38_Choice1,はい
msg_38_Choice2,いいえ
msg_39,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]よく病気やケガをする方だと思う[color(white)]
[end_choice][clear][end]"
msg_39_Choice1,はい
msg_39_Choice2,いいえ
msg_40,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]自分は涙もろい方だと思う[color(white)]
[end_choice][clear][end]"
msg_40_Choice1,はい
msg_40_Choice2,いいえ
msg_41,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]自分は笑い上戸だと思う[color(white)]
[end_choice][clear][end]"
msg_41_Choice1,はい
msg_41_Choice2,いいえ
msg_42,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]自分は怒りっぽい方だと思う[color(white)]
[end_choice][clear][end]"
msg_42_Choice1,はい
msg_42_Choice2,いいえ
msg_43,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]自分は落ち込みやすい方だと思う[color(white)]
[end_choice][clear][end]"
msg_43_Choice1,はい
msg_43_Choice2,いいえ
msg_44,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]道を渡る時、クルマが全く来なくても信号は守る[color(white)]
[end_choice][clear][end]"
msg_44_Choice1,はい
msg_44_Choice2,いいえ
msg_45,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]混んで早く着く電車より、空いてて遅い電車を選ぶ[color(white)]
[end_choice][clear][end]"
msg_45_Choice1,はい
msg_45_Choice2,いいえ
msg_46,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]１駅しか乗らない電車でも座席が空いていれば座る[color(white)]
[end_choice][clear][end]"
msg_46_Choice1,はい
msg_46_Choice2,いいえ
msg_47,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]他人には言えない悩みがある[color(white)]
[end_choice][clear][end]"
msg_47_Choice1,はい
msg_47_Choice2,いいえ
msg_48,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]「将来こうなりたい」という夢がある[color(white)]
[end_choice][clear][end]"
msg_48_Choice1,はい
msg_48_Choice2,いいえ
msg_49,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]自分の将来に、何らかの不安を感じている[color(white)]
[end_choice][clear][end]"
msg_49_Choice1,はい
msg_49_Choice2,いいえ
msg_50,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]ＵＦＯの存在を信じる[color(white)]
[end_choice][clear][end]"
msg_50_Choice1,はい
msg_50_Choice2,いいえ
msg_51,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]幽霊の存在を信じる[color(white)]
[end_choice][clear][end]"
msg_51_Choice1,はい
msg_51_Choice2,いいえ
msg_52,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]夢を見ることが多い[color(white)]
[end_choice][clear][end]"
msg_52_Choice1,はい
msg_52_Choice2,いいえ
msg_53,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]見た夢は忘れやすい[color(white)]
[end_choice][clear][end]"
msg_53_Choice1,はい
msg_53_Choice2,いいえ
msg_54,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]人の噂話は気になる[color(white)]
[end_choice][clear][end]"
msg_54_Choice1,はい
msg_54_Choice2,いいえ
msg_55,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]誉められる側より、誉める側の方がいい[color(white)]
[end_choice][clear][end]"
msg_55_Choice1,はい
msg_55_Choice2,いいえ
msg_56,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]生きるのが嫌になったことがある[color(white)]
[end_choice][clear][end]"
msg_56_Choice1,はい
msg_56_Choice2,いいえ
msg_57,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]今度生まれ変わるときも、今と同じ性別がいい[color(white)]
[end_choice][clear][end]"
msg_57_Choice1,はい
msg_57_Choice2,いいえ
msg_58,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]異性より同性に好かれる方が嬉しい気がする[color(white)]
[end_choice][clear][end]"
msg_58_Choice1,はい
msg_58_Choice2,いいえ
msg_59,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]料理を作る時、レシピ通りにしないと気が済まない[color(white)]
[end_choice][clear][end]"
msg_59_Choice1,はい
msg_59_Choice2,いいえ
msg_60,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]可能であれば、自分の名前を変えたい[color(white)]
[end_choice][clear][end]"
msg_60_Choice1,はい
msg_60_Choice2,いいえ
msg_61,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]家の外で遊ぶより、中で遊ぶ方が好きだ[color(white)]
[end_choice][clear][end]"
msg_61_Choice1,はい
msg_61_Choice2,いいえ
msg_62,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]欲しい物があると、借金してでもすぐ手に入れたい[color(white)]
[end_choice][clear][end]"
msg_62_Choice1,はい
msg_62_Choice2,いいえ
msg_63,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]目的の場所に行列が出来ていたら目的をあきらめる[color(white)]
[end_choice][clear][end]"
msg_63_Choice1,はい
msg_63_Choice2,いいえ
msg_64,"[color(green)]Ｑ[var(msg_var_3)][color(white)]
[color(green)]流行しているものは、自分も結構追ってしまう方だ[color(white)]
[end_choice][clear][end]"
msg_64_Choice1,はい
msg_64_Choice2,いいえ
msg_65,"[color(yellow)]水晶[color(white)]
では…お答えします。
あなたに相性ピッタリなのは…
この方です！！
[wait][clear][end]"
msg_66,"[color(yellow)][tatsuya][color(white)]
俺には…
そんな風に思われる資格は無い。
仲間を裏切り…約束さえ守れなかった俺には…
[wait][clear][color(yellow)][tatsuya][color(white)]
これは、俺が償うべき罪…
俺が受けるべき罰なんだ…
もうこれ以上…悲しみは生みたくないんだ…
[wait][clear][end]"
msg_67,"[color(yellow)]伯爵[color(white)]
フフフ…この私と相性が良いと…
どうやら君も、時の呪縛から逃れられぬ、
傀儡の一人のようだな。
[wait][clear][color(yellow)]伯爵[color(white)]
人は己が運命を享受せず…
絶対の摂理に逆らってまで、業を貫こうとする…
愚かとは思わないかね？
[wait][clear][color(yellow)]伯爵[color(white)]
キミと私のこうした出会いも、また運命だ。
せめてキミが、
そうした愚行に身を染めぬことを祈ろう。
[wait][clear][end]"
msg_68,"[color(yellow)]うらら[color(white)]
ありゃ！？私と相性がいいってぇ？
そんなそんな、大人をからかうもんじゃないって！
私、これでも結構ウブなんだから。
[wait][clear][color(yellow)]うらら[color(white)]
けどまぁ…そう言われて悪い気はしないよねぇ。
人間、一人じゃ生きていけないんだし、
そんな人がこの世の中のどこかにいると思えば…
[wait][clear][color(yellow)]うらら[color(white)]
そうそう、あなたもそう思いなさいよ。
この世のどっかに、私みたいな物好きがいるって。
そうすれば、景色も変わって見えるでしょ？
[wait][clear][end]"
msg_69,"[color(yellow)]Ｍｒ．富[color(white)]
ゴールドフィンガ～
ほほぉ、この私と相性が良いとは…
お主もなかなかお目が高い！！
[wait][clear][color(yellow)]Ｍｒ．富[color(white)]
よし、お主の疲れ、全てこの私が面倒見よう。
ささ、安心して背中を預けるがよい。
このゴールドフィンガーに治せぬ病無し！！
[wait][clear][color(yellow)]Ｍｒ．富[color(white)]
ゴールドフィンガ～
さぁ、ご一緒に！！
ゴールドフィンガ～！！！
[wait][clear][end]"
msg_70,"[color(yellow)]噂屋チカリン[color(white)]
はい、明けまして、こんにちは！
私がチカリンですぅ。
今日はどんなご用ですかァ？
[wait][clear][color(yellow)]噂屋チカリン[color(white)]
でェェェ！？チカリンと相性花マルですって？
ぐふゥ、ハートがバクバクですぅ。
そんな事、言われると赤面な毎日でしょゥ…
[wait][clear][color(yellow)]噂屋チカリン[color(white)]
でも、けど、だって、嬉しいですゥ！
チカリンはみんな大好きですゥ。
だからあなたも大好きですゥ！
[wait][clear][color(yellow)]噂屋チカリン[color(white)]
これは今日の大スクープですことよ！
だけど、チカリンの中にだけしまっておきませう。
だってその方が、心もホクホクですぅ。
[wait][clear][end]"
msg_71,"[color(yellow)]ワンロン千鶴[color(white)]
そう…この私と相性が…
これも、運命を司る龍の導きかしら？
ならば…受け入れるほかないわね。
[wait][clear][color(yellow)]ワンロン千鶴[color(white)]
信じなさい。あなたの悩みも苦しみも、
全ては龍の導く運命なのよ。
誰も、運命には逆らえないわ…
[wait][clear][end]"
msg_72,"[color(yellow)]珠閒瑠ジニー[color(white)]
わ…妾と相性が良いとな！？
だって、目の前にいるではないか！
なんと遠まわしな…
[wait][clear][color(yellow)]珠閒瑠ジニー[color(white)]
ま…まあ、これもまた水晶の導き出した結果なれば
間違い無い話であろう…
そうか…相性が良いか…
[wait][clear][color(yellow)]珠閒瑠ジニー[color(white)]
ど、どうじゃ？今度共に食事でも。
その…良い店を知っておるのじゃ。
す…少し…個性的だが…
[wait][clear][color(yellow)]珠閒瑠ジニー[color(white)]
いやいや、妾と相性良いならば、
必ずや気に入るに違いない。
約束しようぞ。全ては水晶のお導きじゃ。
[wait][clear][end]"
msg_73,"[color(yellow)]華小路雅[color(white)]
え…私と相性がいいんですか？
それは…とても光栄です。
人の縁とは、不思議なものですね。
[wait][clear][color(yellow)]華小路雅[color(white)]
きっと栄吉くんと出会えたのも、
そんな不思議な縁があったからだと思います。
雅は幸せ者です。
[wait][clear][end]"
msg_74,"[color(yellow)]板さん[color(white)]
てやんでぃ、べらぼぅめぃ！！
あいしようだぁ？おぅよ！
寿司は愛情が命よ！！分かってるねぇ！！
[wait][clear][color(yellow)]板さん[color(white)]
よっしゃ！！そのうち、飛びっきり、
生きの良い海の幸をご馳走してやらぁ！！
気張ってがってん寿司に来やがれってんだ！
[wait][clear][end]"
msg_75,"[color(yellow)]黎子[color(white)]
相性…そうね。
確かに人間同士にも相性というものがあるわ。
無意識に自分の敵と味方を区別してるのね。
[wait][clear][color(yellow)]黎子[color(white)]
けれど、あなたがそうであるように、
人は誰でも、心の中に様々な顔を持っている。
表に出ているのは…ほんの一部分なの。
[wait][clear][color(yellow)]黎子[color(white)]
だから、簡単に人の良し悪しを
相性なんかで計るべきじゃないわ。
誰にも良さはあるのだから。
[wait][clear][color(yellow)]黎子[color(white)]
そうした意味からも、
あなたと私、相性はいいのかしら？
お互いに少しずつ、分かり合いましょうね。
[wait][clear][end]"
msg_76,"[color(yellow)]銀次[color(white)]
フフフ…私と相性が良いとは君もついている。
この私の手に掛かれば、いかな凡人も、
人々に夢を与えるスターになれる。
[wait][clear][color(yellow)]銀次[color(white)]
では早速、君のデビュー曲を決めなければね。
安心したまえ。大ヒット間違い無しの、
至高の曲を君に送ろう。
[wait][clear][color(yellow)]銀次[color(white)]
そして人は私をこう呼ぶのだ…
ミリオンセラー請負い人！！
スーパープロデューサー！佐々木銀次と！！
[wait][clear][end]"
msg_77,"[color(yellow)]やる気のないボーイ[color(white)]
え？なに？俺と相性いいの？
…っていうか、君ついてないんじゃないの？
だって俺と相性良いと嬉しいモンなの？
[wait][clear][color(yellow)]やる気のないボーイ[color(white)]
まぁ、昼間から相性占いなんてヒマな証拠だし、
そういう人ならうれしいのかもね。
え？俺は喜んでるけどさ、一応。
[wait][clear][color(yellow)]やる気のないボーイ[color(white)]
だけどさぁ、結局、相性なんて無意味だよね。
だってさ、どうせ人間いつかは死ぬでしょ？
んでさァ…だから、やっぱ思うわけよ。
[wait][clear][color(yellow)]やる気のないボーイ[color(white)]
生きてたって意味ないなァ…って。
どう？これって建設的な意見じゃない？
君も実はそう思ってるでしょ？
[wait][clear][end]"
msg_78,"[color(yellow)]須藤竜也[color(white)]
ヒャハハハハ！！
電波電波電波電波電波電波電波電波電波！！！
聞こえる…聞こえるぜぇ…新たな電波がよぉ！
[wait][clear][color(yellow)]須藤竜也[color(white)]
なんだと？この俺と相性がいいだと？
ヒャハ！ヒャハハハハ！
こいつぁ面白い、お笑いぐさだぜぇ！！！
[wait][clear][color(yellow)]須藤竜也[color(white)]
俺は誰も信じねぇ！！
俺が信じるのは、この内に響く啓示のみ！！
燃やせ！殺せ！全てを破壊しろッ！！
[wait][clear][color(yellow)]須藤竜也[color(white)]
ヒャハハハハハ！！
電波だァー！！この声が俺を動かす！
この声が、俺の存在そのもの！！
[wait][clear][color(yellow)]須藤竜也[color(white)]
ヒャハハハハ！！そうか、貴様にも聞こえるか！
ならば叫べ！牙を剥け！！この世の全てに！！
電波電波電波電波電波電波電波！！！！
[wait][clear][end]"
msg_79,"[color(yellow)]あんちゃん[color(white)]
イェ～イ。
やっぱりこのボクだったねェ。
二人の相性はまさにサイコーさァ。
[wait][clear][color(yellow)]あんちゃん[color(white)]
君が男ならベストフレンド。
子猫ちゃんなら、ベストハニ～だねェ。
今後ともヨロシク～
[wait][clear][end]"
msg_80,"[color(yellow)]杉本[color(white)]
なんだァ、テメーは？あ？相性だぁ？
ははぁ～ん、
さてはこの俺の舎弟になりてぇんだな？
[wait][clear][color(yellow)]杉本[color(white)]
分かる。分かるぜぇ。
てめぇもあの栄吉の馬鹿に愛想尽かした口だろ？
今時熱血だの、人情だの、時代遅れだよなぁ？
[wait][clear][color(yellow)]杉本[color(white)]
よし。今日からお前は俺の舎弟だ！
それから！俺を番長とは呼ぶなよ！
俺の事は、ヘッド…って呼びなぁ。
[wait][clear][end]"
msg_81,"[color(yellow)]パオフゥ[color(white)]
フン…相性ねぇ…
悪いが俺は、そんなもんに興味はねぇぜ。
人の価値を決めんのは、そいつの能力だけだ。
[wait][clear][color(yellow)]パオフゥ[color(white)]
そう…世の中は全てビジネスなのさ。
相性だの…情だの…そんな物を振りかざすのは、
てめェが弱い証拠だ。
[wait][clear][color(yellow)]パオフゥ[color(white)]
この俺と相性が良いってんなら、
まずはてめぇの価値ってもんを示しな。
[wait][clear][end]"
msg_82,"[color(yellow)]マスター[color(white)]
…え、私と貴方の相性がいいんですか？
薄々そうじゃないかって思っていましたけど、
やっぱりそうですか。嬉しいですね。
[wait][clear][color(yellow)]マスター[color(white)]
…ところで、何かを集めたりするのは好きですか？
ほう、カード集めですか。それはいいですね。
どうも本当に気が合うみたいですね。
[wait][clear][color(yellow)]マスター[color(white)]
…実は私もあるものを集めるのが趣味でしてね。
貴方になら理解を得られそうだ。
何を集めているか…ですか？
[wait][clear][color(yellow)]マスター[color(white)]
私はね、銃をコレクションしてるんですよ。
そうＧＵＮです……えぇ、本物ですよ。
…銃はお嫌いですか？
[wait][clear][end]"
msg_83,"[color(yellow)]麻希[color(white)]
えっと…園村麻希です。
私と、相性いいみたいですね。
ハハ、なんて言えばいいのかなぁ？
[wait][clear][color(yellow)]麻希[color(white)]
私は…あまり相性って、気にしたことないんです。
誰にだって、良い面、悪い面はあるし、
相性で相手を決めるべきじゃないと思うし…
[wait][clear][color(yellow)]麻希[color(white)]
なにより、私は誰とでも仲良くしていきたい。
昔の親友が…そうできる事を教えてくれたの。
だから、相性抜きに、あなたとも友達になりたい
[wait][clear][color(yellow)]麻希[color(white)]
私は今、柊サイコセラピーで働いています。
いつもそこにいますから、
一度、遊びに来てくださいね。それじゃあ。
[wait][clear][end]"
msg_84,"[color(yellow)]轟所長[color(white)]
相性？俺と相性が良いのか？
…これは面白いな…
君は、どちらの俺と相性が良いんだ？
[wait][clear][color(yellow)]轟所長[color(white)]
この体か…それとも、中身か…
まぁ、どちらでも関係無い。
そんな物で他人を知るつもりもないからな。
[wait][clear][color(yellow)]轟所長[color(white)]
現実と妄想の区別さえ曖昧なこの世界…
結局信用できるのは自分だけだ。
相性を云々言う前に、その目を養うんだな。
[wait][clear][color(yellow)]轟所長[color(white)]
じゃあ…あばよ。
[wait][clear][end]"
msg_85,"[color(yellow)]南条[color(white)]
相性占いだと？
ふん、愚にも付かんな。
そんなもので何が分かると言うんだ。
[wait][clear][color(yellow)]南条[color(white)]
人と人の関係は、
互いが関わり合う中で自ずと完成するもの。
一足飛びに結論を得る法など、ありはせん。
[wait][clear][color(yellow)]南条[color(white)]
この俺と相性が良いと言うのなら、
直に会ってもらいたいものだな。
その気持ちは…受け取ってやる。
[wait][clear][end]"
msg_86,"[color(yellow)]ケン[color(white)]
ど、ども。ケンッス。
あの…栄吉…
いや、ミッシェルさんの舎弟してるッス。
[wait][clear][color(yellow)]ケン[color(white)]
その…自分と相性がいいんスか？
は…はは、なんか光栄ッス。
これからも頑張るんで…その…ヨロシクッス。
[wait][clear][end]"
msg_87,"[color(yellow)]トリッシュ[color(white)]
Ｈｉ！ボク、トリッシュ！
渡る世間はＧｉｖｅａｎｄｔａｋｅ！
お金次第で何でもＲｅｃｏｖｅｒ…
[wait][clear][color(yellow)]トリッシュ[color(white)]
…って、君は誰？
Ｗｈｏａｒｅｙｏｕ？
[wait][clear][color(yellow)]トリッシュ[color(white)]
え？ボクと相性が良い人なの？
じゃあ、じゃあ、やっぱり…
お金持ちってことだよね？
[wait][clear][color(yellow)]トリッシュ[color(white)]
そりゃそうさ。
だって相性で心が暖まっても、
懐は暖まらないだろ？
[wait][clear][color(yellow)]トリッシュ[color(white)]
Ｈｅｌｌの沙汰だってお金で変わる。
この世はお金で動いてる。常識でしょ？
うっふふ～取り敢えずお小遣い欲しいなぁ～
[wait][clear][end]"
msg_88,"[color(yellow)]トニー[color(white)]
あれェ？ボクと相性バッチグーなの？
さすがだねアナタ。
センスいいねアナタ。
[wait][clear][color(yellow)]トニー[color(white)]
う～ん…出会いの記念に、
オリジナルペンダント作っちゃおうかな。
鳩がハート型のヤツ。ウッフフ～
[wait][clear][end]"
msg_89,"[color(yellow)]ブラウン[color(white)]
でひゃひゃひゃ！！
どうやら俺様と相性ビンビンってヤツ？
こりゃビンくらこいたっゼ～！！
[wait][clear][color(yellow)]ブラウン[color(white)]
ま、そのナンつーの？
俺様と相性が良いってのは、
アンタ、はっきし言ってラッキーってヤツだぜ。
[wait][clear][color(yellow)]ブラウン[color(white)]
なんたって今や人気大爆発な俺様だしねえ～
よっしゃ、今度俺様のライブにご招待するぜ！
ライブでラブラブってねー！でひゃひゃひゃ！
[wait][clear][end]"
msg_90,"[color(yellow)]たまきちゃん[color(white)]
えーっ！？私と相性いいの？
ただし以外にそんな人いるなんて思わなかったわ！
これって結構感激もの？
[wait][clear][color(yellow)]たまきちゃん[color(white)]
私は今、葛葉探偵事務所で探偵してるの。
まぁ…ただしに付き合ってるだけなんだけど…
ナンか困った事あったら、相談してね。
[wait][clear][end]"
msg_91,"[color(yellow)]店長[color(white)]
なんかねー、占いってブームだよねぇー
そんなの信じちゃいないけど、
相性良いってのは嬉しいかもねぇ。
[wait][clear][color(yellow)]店長[color(white)]
でも君的には嬉しいの？俺が出て？
どうせなら喜んでおくれよ。孤独なの辛いし…
だめ？はぁ～また俺、すねモード突入だよ。
[wait][clear][end]"
msg_92,"[color(yellow)]リサ[color(white)]
開心囉！（ホィサムロ）
相性良いなんて、なんか嬉しいなァ～
でもアナタってどんな人？
[wait][clear][color(yellow)]リサ[color(white)]
言っとくけど、アタシの情人（チンヤン）は、
ルックス最高、スポーツ万能の一匹狼、
それで少しシャイ…じゃないとダメだかんね！
[wait][clear][color(yellow)]リサ[color(white)]
例えば…
あれ？
なんであの人のこと思い出すんだろ…
[wait][clear][end]"
